"ID","Date","Year","Time","Age","Sex","Dispositon","TotL..ft.","TotL..cm.","SVL...cm.","lbs","kg","Easting","Northing","General.Location","Method","Association","Additional.ID","County","Designation","Observer","Scout","Egg.Count","Follicle.Status","Comments","Phenotype","Size.Est.","X..Hidden","Snake.Temp","Ground.Temp","Microhabitat","Burrow.Feature","Behavior","Condition","NEW.ID.","Method_Grouped","x","y"
"BP03-01MAR23",2023-03-01,"2023","","adult","Female","alive","10.2",312,274,35.4,16.1,"430009","2889541","Naples Lakes Country Club","Scout","direct","","Collier","Development","IB, IE, TB, BH","Arthur","27","V","euth 1mar23","","","","","","","","","","","Scout",-81.7000892935941,26.1234270107609
"BP01-03MAR23",2023-03-03,"2023","","adult","Female","alive","10",305,271,32.9,14.9,"448938","2866409","Port of the Isles","Scout","direct","","Collier","","IB, BH, TB","Victor","23","V","found in burrow with Victor ;euth 06mar23","","","","","","","","","","","Scout",-81.5098546913148,25.9153523905291
"BP01-08MAR23",2023-03-08,"2023","","adult","Female","alive","10.2",310,272,NA,NA,"453912","2868859","Tamiami Trail","Opportunistic","","","","","Steven","",NA,"","","","","","","","","","","","","Miscellaneous",-81.4602765093815,25.937641226763
"BP01-21MAR23",2023-03-21,"2023","","adult","Male","alive","7.5",228,202,9.9,4.5,"434180","2877091","Fiddlers Creek","Scout","direct","","Collier","Fiddler's Creek","IE, BH, TB, Julia Galante","Breaker",NA,"","euth 21mar23; Blakes birthday snake","","","","","","","","","","","Scout",-81.6577426758421,26.0112103261259
"BP01-22MAR23",2023-03-22,"2023","","adult","Male","alive","10.6",323,283,24.3,11,"444300","2884466","Miller Canal, 86 Ave","Scout","direct","PYBI-104, Saul","Collier","PSSF","IB, IE, BH, TB","Jesse",NA,"","Found next to PYBI-98","","","","","","","","","","","Scout",-81.556931686593,26.078226663198
"BP02-22MAR23",2023-03-22,"2023","","adult","Female","alive","10.9",331,291,38.4,17.4,"447687","2881435","Faka Union Canal, 102 Ave","Scout","direct","","Collier","PSSF","IB, IE, BH, TB","Stuart","35","V","","","","","","","","","","","","Scout",-81.5229454662102,26.050985255524
"BP01-14APR23",2023-04-14,"2023","","adult","Female","alive","9.7",295,259,25.8,11.7,"436778","2880852","Wiggins","Hunting","","","Collier","Six L's Agricultural","IB, IE, BH, TB, AF, KP","","20","V","Found in burrow; scoped then dug up","","","","","","","","","","","Hunting",-81.6319639194931,26.0452851979113
"BP01-04MAY23",2023-05-04,"2023","","adult","Female","alive","11.5",351,310,28.7,13,"447782","2882883","Faka Union Canal, 94th","Heavy Equipment","","","Collier","PSSF","IE,TB","","PR","","ACOE excavation in woody debris pile nearby two additional females on eggs ","","","","","","","","","","","Heavy Equipment",-81.5220537677522,26.0640632802467
"BP02-04MAY23",2023-05-04,"2023","","adult","Female","alive","11.9",363,320,37.4,17,"447765","2882883","Faka Union Canal, 94th","Heavy Equipment","","","Collier","PSSF","IE,TB","","PR","","ACOE excavation in woody debris pile nearby two additional females on eggs ","","","","","","","","","","","Heavy Equipment",-81.5222237210215,26.0640626656083
"BP03-04MAY23",2023-05-04,"2023","","adult","Female","alive","13.5",410,360,51.6,23.4,"447765","2882883","Faka Union Canal, 94th","Heavy Equipment","","","Collier","PSSF","IE,TB","","42","C","ACOE excavation in woody debris pile nearby two additional females on eggs , 8.81kg clutch approx 40 eggs returned to lab to incubate","","","","","","","","","","","Heavy Equipment",-81.5222237210215,26.0640626656083
"BP04-04MAY23",2023-05-04,"2023","","n/a",NA,"dead","0",NA,NA,NA,NA,"447765","2882883","Faka Union Canal, 94th","Heavy Equipment","","","Collier","PSSF","IE,TB","",NA,"","ACOE excavation, ground up in debris pile ","","","","","","","","","","","Heavy Equipment",-81.5222237210215,26.0640626656083
"BP01-19JUN23",2023-06-19,"2023","","adult","Male","alive","7.6",233,204,10.2,4.6,"423854","2885935","Isles of Collier","Responding","","","Collier","","IE","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7614399594265,26.0905565552006
"BP01-21JUN23",2023-06-21,"2023","","juvenile","Female","alive","5.1",154,137,2.7,1.2,"455092","2868413","US41-East","Road Cruising","","","Collier","","KeH","","na","","","","","","","","","","","","","Road Cruising",-81.4484770039016,25.9336509571809
"BP01-05JUL23",2023-07-05,"2023","","juvenile","Male","alive","6",182,160,4.1,1.8,"427193","2883256","Treviso Bay","Opportunistic","","","Collier","","Rusty Thorn","",NA,"","tail tip degloved; found on golf course","","","","","","","","","","","Miscellaneous",-81.7279034264146,26.0665401332857
"BP01-08JUL23",2023-07-08,"2023","","hatchling",NA,"","",NA,NA,NA,NA,"","","San Marco Rd","","","","Collier","","KyF","",NA,"","","","","","","","","","","","","",NA,NA
"BP02-08JUL23",2023-07-08,"2023","","hatchling",NA,"","",NA,NA,NA,NA,"","","San Marco Rd","","","","Collier","","KyF","",NA,"","","","","","","","","","","","","",NA,NA
"EDD-E29-BP01-10JUL23",2023-07-10,"2023","0:30","adult","Female","dead","19",579,520,124.6,56.5,"493368","2860177","Tamiami Trail","Road Cruising","","","Collier","","Jake Waleri","","PR","","","","","","","","","","","","","Road Cruising",-81.066190240643,25.8599589618884
"BP01-12JUL23",2023-07-12,"2023","1:30","hatchling","Male","alive","2.2",68,59,0.3,0.1,"464259","2870435","Wagon Wheel Faka","Road Cruising","","","Collier","","Rebecca Faka","",NA,"","","","","","","","","","","","","Road Cruising",-81.3569867307679,25.9521635627525
"BP02-12JUL23",2023-07-12,"2023","","juvenile","Male","alive","4.5",136,119,1.8,0.8,"427349","2883958","Treviso Bay","Heavy Equipment","","","Collier","","RT","",NA,"","","","","","","","","","","","","Heavy Equipment",-81.7263829856,26.072886377917
"BP01-13JUL23",2023-07-13,"2023","12:19","hatchling",NA,"alive","2.4",72,63,0.2,0.1,"449244","2871890","Port of the Islands","Road Cruising","","","Collier","","Steven Bass, William Green Faka","",NA,"","82-84 F","","","","","","road edge","","","","","Road Cruising",-81.5070112147542,25.9648542359489
"BP02-13JUL23",2023-07-13,"2023","1:29","hatchling",NA,"alive","2.4",75,65,0.3,0.1,"463957","2866676","SR29","Road Cruising","","","Collier","","Steven Bass, William Green Faka","",NA,"","82-84 F","","","","","","road edge","","","","","Road Cruising",-81.3598999618155,25.9182132175312
"BP01-15JUL23",2023-07-14,"2023","22:44","hatchling","Male","alive","2.2",67,60,0.2,0.1,"465517","2889172","Fakahatchee Strand ","","","","Collier","","FSSP Staff","",NA,"","","","","","","","","","","","","",-81.3449163389086,26.1213825577789
"BP02-16JUL23",2023-07-16,"2023","22:20","hatchling","Female","alive","2.4",73,63,0.3,0.1,"464228","2868797","SR29","Road Cruising","","","Collier","","Fakahatchee Staff","",NA,"","","","","","","","","","","","","Road Cruising",-81.3572517282719,25.9373720629818
"BP03-16JUL23",2023-07-16,"2023","","hatchling",NA,"dead","2.2",67,58,0.1,0.1,"424382","2875493","Keewaydin","","","","Collier","","General Public","","na","","rotten with chunks missing, hard to get accurate measurements","","","","","","","","","","","",-81.7555559223837,25.9963033237395
"EDD-E29-BP01-16JUL23",2023-07-16,"2023","3:56","hatchling",NA,"alive","2.4",75,65,0.3,0.1,"452440","2869568","Tamiami Trail","Road Cruising","","","Collier","","KeH","",NA,"","","","","","","","","","","","","Road Cruising",-81.4750025165759,25.9439957795963
"BP01-18JUL23",2023-07-18,"2023","21:43","juvenile","Female","alive","4.3",131,115,1.6,0.7,"463797","2870599","Jane's Scenic Drive","Road Cruising","","","Collier","","Fakahatchee Staff","",NA,"","","","","","","","","","","","","Road Cruising",-81.3616057109316,25.9536329914696
"BP02-18JUL23",2023-07-18,"2023","22:37","hatchling","Male","alive","2.5",76,67,0.3,0.1,"464375","2870888","SR29","Road Cruising","","","Collier","","Fakahatchee Staff","",NA,"","","","","","","","","","","","","Road Cruising",-81.3558404206555,25.9562568878015
"BP01-19JUL23",2023-07-19,"2023","1:26","hatchling","Female","alive","2.4",74,65,0.3,0.1,"465474","2880816","SR29","Road Cruising","","","Collier","","Fakahatchee Staff","",NA,"","","","","","","","","","","","","Road Cruising",-81.3451250800563,26.0459302601581
"BP02-19JUL23",2023-07-19,"2023","1:38","hatchling","Male","alive","2.2",68,60,0.2,0.1,"464425","2889175","Jones Grade Lakes","Road Cruising","","","Collier","","Fakahatchee Staff","",NA,"","","","","","","","","","","","","Road Cruising",-81.3558389894325,26.1213830984574
"BP03-19JUL23",2023-07-19,"2023","16:40","adult","Male","alive","9.6",292,253,13.9,6.3,"431111","2875971","Mainsail Drive ","Responding","","","Collier","","IE","",NA,"","","","","","","","","","","","","Miscellaneous",-81.6883506685752,26.0009548577253
"BP02-20JUL23",2023-07-20,"2023","","adult","Female","alive","9.6",293,255,16.9,7.7,"434822","2880642","Fritchey Rd","Road Cruising","","","Collier","","AuF, MM, ","",NA,"","","","","","","","","","","","","Road Cruising",-81.6515045229433,26.0433022020894
"E29-BP01-20JUL23",2023-07-20,"2023","","adult","Female","alive","16.9",515,462,116,52.6,"505942","2858803","Tamiami Trail","Road Cruising","","","Collier","","AuF, MM, ","","na","","","","","","","","","","","","","Road Cruising",-80.9407024448347,25.8475546655445
"BP02-25JUL23",2023-07-25,"2023","","hatchling","Male","dead","2.3",70,61,0.2,0.1,"463914","2870041","Fakahatchee Strand ","","","","Collier","","FSSP Staff","",NA,"","DOR","","","","","","","","","","","",-81.3604217581911,25.9485973085809
"BP01-05AUG23",2023-08-05,"2023","","hatchling","Female","alive","2.5",75,66,0.3,0.1,"437559","2877506","Tamiami Trail","Road Cruising","","","Collier","","AuF","",NA,"","","","","","","","","","","","","Road Cruising",-81.6239976027691,26.0151071524276
"BP01-15AUG23",2023-08-15,"2023","","juvenile","Male","alive","5.9",180,158,4.7,2.2,"437708","2878224","Six L's Farm Rd.","Heavy Equipment","","","Collier","","DP","",NA,"","","","","","","","","","","","","Heavy Equipment",-81.6225428556421,26.0215966108502
"BP01-16AUG23",2023-08-16,"2023","","juvenile","Male","alive","6.6",201,175,6.1,2.8,"437713","2878415","Six L's Farm Rd.","Heavy Equipment","","","Collier","","DP","",NA,"","","","","","","","","","","","","Heavy Equipment",-81.6225019869006,26.0233214218852
"BP01-28AUG23",2023-08-28,"2023","15:57","juvenile","Female","alive","6",183,162,4.7,2.1,"419947","2888417","Port Royal -- Green Dolphin Ln","Responding","","","Collier","","IB","",NA,"","approx 30' up in tree ","","","","","","","","","","","Miscellaneous",-81.800658550074,26.1127546799522
"EDD-BP01-30AUG23",2023-08-30,"2023","14:15","juvenile","Male","alive","7.1",216,198,8.8,4,"426746","2873502","Isle of Capri","Responding","","","Collier","","FWC Officer Paige, IE","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7318256573981,25.9784477646265
"BP01-31AUG23",2023-08-31,"2023","","hatchling",NA,"","0",NA,NA,0,0,"","","Shell Island Rd","Opportunistic","","","Collier","","GC","",NA,"","","","","","","","","","","","","Miscellaneous",NA,NA
"BP01-15SEP23",2023-09-15,"2023","11:55","hatchling","Male","dead","2.8",85,75,0.5,0.2,"463610","2870968","Fakahatchee Strand ","Road Cruising","","","Collier","","FSSP Staff","",NA,"","found dead next to dead cotton mouth; Roch pile Fillgate","","","","","","","","","","","Road Cruising",-81.3634837229701,25.956960287361
"EDD-BP01-27SEP23",2023-09-27,"2023","","juvenile","Female","alive","6.4",195,170,6.2,2.8,"429351","2877894","Shell Island Rd","Road Cruising","","","Collier","","QA","",NA,"","","","","","","","","","","","","Road Cruising",-81.7060396700053,26.0182331639824
"EDD-BP02-27SEP23",2023-09-27,"2023","","juvenile","Female","alive","6.3",193,170,5.4,2.4,"428428","2878959","Shell Island Rd","Road Cruising","","","Collier","","QA","",NA,"","","","","","","","","","","","","Road Cruising",-81.7153215138221,26.0278038375198
"BP01-03OCT23",2023-10-03,"2023","","juvenile","Male","alive","3.7",114,99,1.5,0.7,"423551","2887643","East Naples Park","Responding","","","Collier","","IE","",NA,"","found along walking path of East Naples Park; had consumed 1 lb squirrel","","","","","","","","","","","Miscellaneous",-81.7645699256689,26.1059619463601
"BP01-09OCT23",2023-10-09,"2023","21:00","hatchling","Male","dead","3",91,79,0.5,0.2,"463916","2870351","Fakahatchee Strand ","Road Cruising","","","Collier","","FSSP Staff","",NA,"","Faka visitor parking lot","","","","","","","","","","","Road Cruising",-81.3604103053825,25.9513965788813
"BP01-20OCT23",2023-10-20,"2023","","hatchling","Male","alive","3.6",110,97,0.9,0.4,"428144","2884988","Parkside Elementary School","Responding","","","Collier","","David Ware, IE","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7184916449161,26.0822260804504
"BP01-30OCT23",2023-10-30,"2023","","hatchling","Female","alive","4.3",131,114,2,0.9,"428144","2884988","Parkside Elementary School","Responding","","","Collier","","David Ware, IE","","na","","","","","","","","","","","","","Miscellaneous",-81.7184916449161,26.0822260804504
"BP01-31OCT23",2023-10-31,"2023","","adult","Female","alive","8.4",255,225,13.4,6.1,"432093","2886581","Kitchen Gardens","Responding","","","Collier","","IE","","TNTC","V","euth 02NOV23","","","","","","","","","","","Miscellaneous",-81.6790907049141,26.0968006481215
"BP01-02NOV23",2023-11-02,"2023","","adult","Male","dead","9",274,239,18.6,8.4,"424955","2888131","Tamiami Trail ; N side","Responding","","","Collier","","IE","",NA,"","","","","","","","","","","","","Miscellaneous",-81.750557563694,26.1104418296948
"EDD-E29-BP01-03NOV23",2023-11-03,"2023","","adult","Female","dead","17.2",523,466,197.9,89.7,"473732","2872979","Turner River Rd.","Road Cruising","","","Collier","","Mike Elfenbein , Amy Siewe","",NA,"","cranial 109 mm tail 57 cm","","","","","","","","","","","Road Cruising",-81.2624208017344,25.9753377300689
"BP01-08NOV23",2023-11-08,"2023","","juvenile","Female","alive","7.4",226,198,12.2,5.5,"427982","2886151","Martin St","Responding","","","Collier",""," IE","","na","","","","","","","","","","","","","Miscellaneous",-81.7201756647364,26.092718774409
"BP01-14NOV23",2023-11-14,"2023","","adult","Male","alive","7.4",227,199,10,4.5,"436635","2881443","Wiggins","Heavy Equipment","","","Collier","","DP","",NA,"","","","","","","","","","","","","Heavy Equipment",-81.6334219497071,26.0506152222218
"BP01-15NOV23",2023-11-15,"2023","","juvenile","Male","alive","7.1",216,187,8.7,3.9,"436774","2881014","Wiggins","Heavy Equipment","","","Collier","","DP","",NA,"","","","","","","","","","","","","Heavy Equipment",-81.6320117445755,26.046747761748
"BP01-17NOV23",2023-11-17,"2023","","hatchling","Male","alive","3.3",101,98,1.3,0.6,"421155","2887359","Port Royal","Responding","","","Collier","","Manny","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7885134465665,26.1032687203271
"BP01-21NOV23",2023-11-21,"2023","","adult","Female","alive","14.5",442,395,96.4,43.7,"432524","2883960","Winding Cypress","Scout","direct","","Collier","","IE, CW","Franko","59","V","","","","","","","","","","","","Scout",-81.674645109881,26.0731555354186
"BP01-27NOV23",2023-11-27,"2023","","adult","Female","alive","11.2",342,302,50.9,23.1,"428906","2889965","Sandy Ln","Scout","direct","","Collier","","IB, IE, CW","Arthur","33","V","","","","","","","","","","","","Scout",-81.7111446243864,26.1272013043857
"BP01-28NOV23",2023-11-28,"2023","","adult","Female","alive","16.1",492,436,139.5,63.3,"444879","2882260","E of Miller Canal, 98 Ave","Scout","direct","","Collier","","IB, IE, CW","Badger","35","V","","","","","","","","","","","","Scout",-81.5510493894544,26.058330127741
"BP01-30NOV23",2023-11-30,"2023","","adult","Male","alive","9.8",300,262,32.9,14.9,"437496","2879720","W. Sentel","Hunting","","","Collier","","IB, IE, CW, KF","",NA,"","","","","","","","","","","","","Hunting",-81.6247330069144,26.0350952828311
"BP02-30NOV23",2023-11-30,"2023","","adult","Male","alive","9",274,237,19.9,9,"437511","2879720","W. Sentel","Hunting","","","Collier","","IB, IE, CW, KF","",NA,"","","","","","","","","","","","","Hunting",-81.6245830876978,26.0350959309705
"EDD-BP01-01DEC23",2023-12-01,"2023","","adult","Female","alive","15.4",470,417,84.8,38.4,"447605","2879393","Faka Union Canal, 112 Ave","Opportunistic","","","Collier","","Mark Danaher","","TNTC","V","","","","","","","","","","","","Miscellaneous",-81.52368323968,26.032544189586
"BP01-15DEC23",2023-12-15,"2023","","adult","Male","alive","8.5",258,223,16.3,7.4,"422461","2887740","Naples Botanical Gardens","Opportunistic","","","Collier","","Eric Foht","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7754760510152,26.1067795454864
"BP01-16DEC23",2023-12-16,"2023","","adult","Female","alive","9.1",276,240,24,10.9,"424613","2887387","Isles of Collier, 5022 Andros Dr","Responding","","","Collier","","IE","","20","V","seen crossing driveway; prey bolus","","","","","","","","","","","Miscellaneous",-81.7539347311545,26.1037064530118
"BP01-19DEC23",2023-12-19,"2023","","adult","Male","dead","8.6",261,225,18.5,8.4,"424549","2887370","Isles of Collier, Barbuda Ln","Responding","","","Collier","","IB, IE, CW","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7545737566303,26.103549613703
"BP01-21DEC23",2023-12-21,"2023","","adult","Male","alive","9.2",280,245,22.3,10.1,"457698","2879246","Janes Scenic Dr","Opportunistic","","","Collier","","FSSP Staff","",NA,"","","","","","","","","","","","","Miscellaneous",-81.4228023215188,26.0315472179183
"BP01-22DEC23",2023-12-22,"2023","","adult","Male","alive","8.7",266,232,16.5,7.5,"424995","2871514","Marco Island","Responding","","","Collier","","Trapper Ray Simonsen","",NA,"","","","","","","","","","","","","Miscellaneous",-81.7492036848962,25.9604083495648
