"","Long","Lat","ID","Entity","Year","Time","Age","Sex","Disposition","TotL_ft","TotL_cm","SVL_cm","Weight_lbs","Weight_kg","Easting","Northing","GeneralLocation","Method","Additional_ID","County","Designation","Observer","Sentinel","EggCount","SizeEstimate","Percent_Hidden","SnakeTemp","AirTemp","ShadeTemp","GroundTemp","PavementTemp","BurowFeature","Microhabitat","Comments","Behavior","GlobalID","Breeding","Sector_I","Sector_II","Scout_2","Scout_3","Scout_4","Scout_5","Scout_Association","Date","timestamp"
"295",-81.7448827155911,26.0666354017645,"BP01-07FEB22","COSWFL",2022,"1056","Adult","Female","A",14.4,439,415,130.8,59.3,425496,2883274,"Treviso Bay","Scout","","Collier","RBNERR","IB, IE, KyF","Charlie",70,"",NA,NA,NA,NA,NA,NA,"","","","","{20FD05FA-EA5A-4335-B694-F1DACD7E53C4}","YES","South","West","","","","","direct",2022-02-07,"2022-02-07 1056"
"296",-81.7448827155911,26.0666354017645,"BP02-07FEB22","COSWFL",2022,"1056","Adult","Male","A",11.5,352,307,43.7,19.8,425496,2883274,"Treviso Bay","Scout","","Collier","RBNERR","IB, IE, KyF","Charlie",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{38AFD309-2B04-4E9C-B516-CE1AB34F28BF}","","South","West","","","","","direct",2022-02-07,"2022-02-07 1056"
"297",-81.7448522307721,26.0666344773464,"BP03-07FEB22","COSWFL",2022,"1056","Adult","Male","A",11.3,345,299,36.5,16.6,425496,2883274,"Treviso Bay","Scout","","Collier","RBNERR"," IB, IE, KyF","Charlie",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{A79E4003-5EB7-4C1C-8E4B-071CDA232C96}","","South","West","","","","","direct",2022-02-07,"2022-02-07 1056"
"298",-81.6302219211507,26.0839024591301,"BP01-08FEB22","COSWFL",2022,"1515","Adult","Male","A",10.1,307,266,27.2,12.4,436973,2885130,"Belle Meade","Scout","","Collier","Belle Meade","IB, IE, KyF","Nice",NA,"",95,NA,NA,NA,NA,NA,"Natural","In rotten saw palmetto hole ","Labyrinth!!","Coiled","{A8056DFA-574D-43BA-BDA5-F4F8501EDFDA}","","North","East","","","","","direct",2022-02-08,"2022-02-08 1515"
"299",-81.5112635984702,25.9752375705424,"BP01-15FEB22","COSWFL",2022,"1040","Adult","Female","A",14.6,444,395,105.5,47.95,448825,2873040,"Fakaunion canal - West","Scout","","Collier","PSRP"," IB, IE, KyF ","George",31,"",0,NA,NA,NA,NA,NA,"","Bracken fern, smylax vine patch ","Length might be reversed with Orion snake ","Basking","{13CAAE48-DB03-47F9-9939-38AD93CCD6FC}","","PSRP","","","","","","direct",2022-02-15,"2022-02-15 1040"
"300",-81.7075517377479,26.0193069273613,"BP02-15FEB22","COSWFL",2022,"1318","Adult","Female","A",15.1,460,407,85.5,38.75,429200,2878015,"Shell Island Rd","Scout","","Collier","RBNERR"," IB, IE, KyF ","Orion",49,"",NA,NA,NA,NA,NA,NA,"","Fern patch on the edge of a cat tail pond ","","","{54D33C7E-1F3D-455A-9E85-547619C50861}","YES","South","West","","","","","direct",2022-02-15,"2022-02-15 1318"
"301",-81.7214934480675,26.0249323939396,"BP01-16FEB22","COSWFL",2022,"1325","Adult","Female","A",16.3,496,435,124.6,56.5,427810,2878646,"Shell island","Scout","","Collier","RBNERR"," IB, IE, KyF ","Shrek",43,"",0,NA,NA,NA,NA,NA,"","Small island with a buttonwood shield around the island, female was outstretched basking in fern patch ","","Basking","{0ECB355F-A418-44DB-A720-B0493C5C45EB}","","South","West","","","","","direct",2022-02-16,"2022-02-16 1325"
"302",-81.5228377158803,26.0052005691102,"BP01-17FEB22","COSWFL",2022,"1238","Adult","Female","A",15.8,481,427,145.3,65.9,447679,2876363,"PSSF - Faka Union Canal W","Scout","","Collier","PSRP"," IB, IE, KyF, AF","Loki",96,"",50,NA,NA,NA,NA,NA,"","Fern patch adjacent to large berm on the edge of a canal ","","","{D633DA4F-DBB8-4FEA-9FD4-D0C1D7E0B441}","YES","PSRP","South","","","","","direct",2022-02-17,"2022-02-17 1238"
"303",-81.7613608781052,26.079033085726,"BP01-21FEB22","COSWFL",2022,"1033","Adult","Female","A",15.6,476,422,131,59.4,423853,2884656,"Isles of Collier","Scout","","Collier","RBNERR"," IB, IE, KyF ","Eddie",64,"",50,NA,NA,NA,NA,NA,"","","","Courting/Mating","{7EEC1AB8-098F-4691-A057-6F451F5A4CF1}","YES","South","West","","","","","direct",2022-02-21,"2022-02-21 1033"
"304",-81.7613608781052,26.079033085726,"BP02-21FEB22","COSWFL",2022,"1034","Adult","Male","A",11.3,345,300,23.5,10.7,423853,2884656,"Isles of Collier","Scout","","Collier","Development"," IB, IE, KyF ","Eddie",NA,"",0,NA,NA,NA,NA,NA,"","","","Courting/Mating","{C1F01859-B092-4B4C-854D-17AE0D5E6B2B}","","South","West","","","","","direct",2022-02-21,"2022-02-21 1034"
"305",-81.7613608781052,26.079033085726,"BP03-21FEB22","COSWFL",2022,"1034","Adult","Male","A",9,273,238,33,15,423853,2884656,"Isle of Collier","Scout","","Collier","RBNERR"," IB, IE, KyF ","Eddie",NA,"",0,NA,NA,NA,NA,NA,"","","","Courting/Mating","{441AF8F7-7A1D-4BCE-B8D1-6B4D67B91CCE}","","South","West","","","","","direct",2022-02-21,"2022-02-21 1034"
"306",-81.6212026211369,26.0655093436544,"BP05-21FEB22","COSWFL",2022,"1445","Adult","Female","A",15,458,406,106.7,48.4,437866,2883084,"Rouge River Farms","Scout","","Collier","Six L's Agricultural"," IB, IE, KyF ","Franko",67,"",75,NA,NA,NA,NA,NA,"","","","","{D839DC96-F803-49AA-BF63-5204531765BE}","YES","North","East","","","","","direct",2022-02-21,"2022-02-21 1445"
"307",-81.5230761494301,26.0435674264622,"BP01-24FEB22","COSWFL",2022,"1147","Adult","Female","A",15.6,477,421,116.2,52.7,447661,2880613,"Faka Union Canal, 106 Ave","Scout","","Collier","PSRP"," IB, IE, KyF, AF","Dion",59,"",75,NA,NA,NA,NA,NA,"","Large matted down royal fern patch on top of large Boulder pile ","","Basking","{F53338CD-9585-4B81-8F10-30A778C70EE5}","YES","PSRP","South","","","","","direct",2022-02-24,"2022-02-24 1147"
"308",-81.5230835127512,26.0435335262486,"BP02-24FEB22","COSWFL",2022,"1147","Adult","Male","A",12,366,319,38.8,17.6,447661,2880613,"Faka Union Canal, 106 Ave","Scout","","Collier","PSRP"," IB, IE, KyF, AF","Dion",NA,"",75,NA,NA,NA,NA,NA,"","Large matted down royal fern patch on top of large Boulder pile ","","Basking","{5F09BC67-5C0B-48C7-BC11-FCE08107C51C}","","PSRP","South","","","","","direct",2022-02-24,"2022-02-24 1147"
"309",-81.5235140717749,26.0686198150882,"BP03-24FEB22","COSWFL",2022,"1330","Adult","Female","A",11.1,337,295,45.6,20.7,447563,2883309,"Faka Union Canal, 92 Ave","Scout","","Collier","PSRP"," IB, IE, KyF, AF","Denis",NA,"",100,NA,NA,NA,NA,NA,"Natural","In cabbage palm root cavity with 3 total pythons inside","","Courting/Mating","{7485763E-0A1C-4096-A54D-33C56D927329}","","PSRP","North","","","","","direct",2022-02-24,"2022-02-24 1330"
"310",-81.5235140717749,26.0686198150882,"BP04-24FEB22","COSWFL",2022,"1330","Adult","Male","A",10.5,320,279,29.7,13.5,447563,2883309,"Faka Union Canal, 92 Ave","Scout","","Collier","PSRP"," IB, IE, KyF, AF","Denis",NA,"",100,NA,NA,NA,NA,NA,"Natural","In cabbage palm root cavity with 3 total pythons inside","","Courting/Mating","{2A2731DE-74F5-4A60-8540-00AD8572B53A}","","PSRP","North","","","","","direct",2022-02-24,"2022-02-24 1330"
"311",-81.6068644167042,26.0140058066401,"BP01-28FEB22","COSWFL",2022,"1140","Adult","Male","A",8.5,260,225,13.2,6,439273,2877374,"41 North","Scout","","Collier","Six L's Agricultural"," IE, KyF ","Thor",NA,"",70,NA,NA,NA,NA,NA,"","Para levey edge","balled up with two other snakes. Other one was a male and the other got away ","Courting/Mating","{EC989E4C-884C-4EF2-8DB3-C5744F277AAB}","","North","East","","","","","direct",2022-02-28,"2022-02-28 1140"
"312",-81.6068428113155,26.0140004904477,"BP02-28FEB22","COSWFL",2022,"1140","Adult","Male","A",8.3,254,220,13.9,6.3,439273,2877374,"41 North","Scout","","Collier","Six L's Agricultural"," IE, KyF ","Thor",NA,"",70,NA,NA,NA,NA,NA,"","Para levey edge","balled up with two other snakes. Other one was a male and the other got away ","Courting/Mating","{05F3817D-4304-48E2-A0C5-6446844B6E97}","","North","East","","","","","direct",2022-02-28,"2022-02-28 1140"
"313",-81.7498448258738,26.0750163149475,"BP01-01MAR22","COSWFL",2022,"1030","Adult","Male","A",11.3,344,300,38.4,17.4,425000,2884202,"Treviso Bay","Scout","","Collier","RBNERR","IB, IE, KyF","Harriett",NA,"",0,NA,NA,NA,NA,NA,"Natural","Cabbage palm root surrounded by leather ferns and water","","Courting/Mating","{3BC856CF-4B51-433D-9F67-DF45E504936F}","","South","West","Barack","Malcolm","Luther","Eddie","direct",2022-03-01,"2022-03-01 1030"
"314",-81.5234836539457,26.0425601051985,"BP01-08MAR22","COSWFL",2022,"1020","Adult","Male","A",11.5,352,306,37.2,16.9,447630,2880503,"Faka Union Canal, 106 Ave","Scout","","Collier","PSRP"," IB, IE, KyF ","Dion",NA,"",0,NA,NA,NA,NA,NA,"","Grape vine patch with ferns","Stretched out, mate guarding","Courting/Mating","{6C4062D8-B274-4B12-B2CD-C00C3DBA7942}","","PSRP","South","","","","","direct",2022-03-08,"2022-03-08 1020"
"315",-81.5234239866903,26.0425676263312,"BP02-08MAR22","COSWFL",2022,"1022","Adult","Female","A",11,336,293,45.9,20.8,447633,2880500,"Faka Union Canal, 106 Ave","Scout","","Collier","PSRP"," IB, IE, KyF ","Dion",40,"",25,NA,NA,NA,NA,NA,"","Underneath grapevine and ferns","","Basking","{ED4B4842-55A9-44CC-AE5A-9D309A250AFB}","YES","PSRP","South","","","","","direct",2022-03-08,"2022-03-08 1022"
"316",-81.5229465262351,26.0255076505432,"BP03-08MAR22","COSWFL",2022,"1425","Adult","Female","A",13.1,400,346,87.1,39.5,447675,2878612,"Faka Union Canal, 116 Ave","Scout","","Collier","PSRP","IB, IE, KyF","Loki",41,"",0,NA,NA,NA,NA,NA,"Natural","Maiden cane on large dirt piles. Riddled with caverns ","","","{5BFE689E-4790-4310-B91C-F19C318193AF}","YES","PSRP","South","","","","","direct",2022-03-08,"2022-03-08 1425"
"317",-81.5229109768334,26.0255195483468,"BP04-08MAR22","COSWFL",2022,"1426","Adult","Male","A",10.1,309,265,23.7,10.8,447679,2878613,"Faka Union Canal, 116 Ave","Scout","","Collier","PSRP"," IB, IE, KyF","Loki",NA,"",NA,NA,NA,NA,NA,NA,"","","","","{899AE507-CE85-4048-A11A-CE4F118E8184}","","PSRP","South","","","","","direct",2022-03-08,"2022-03-08 1426"
"318",-81.5229109768334,26.0255195483468,"BP05-08MAR22","COSWFL",2022,"1426","Adult","Male","A",8.9,271,231,16.1,7.3,447679,2878613,"Faka Union Canal, 116 Ave","Scout","","Collier","PSRP"," IB, IE, KyF","Loki",NA,"",100,NA,NA,NA,NA,NA,"Natural","Root cavity hole inside dirt pile underneath maiden cane ","","Underground","{FD82A58F-A230-4D0D-B086-A7730F709CCF}","","PSRP","South","","","","","direct",2022-03-08,"2022-03-08 1426"
"319",-81.5079589073879,25.9811052823444,"BP01-09MAR22","COSWFL",2022,"1200","Adult","Female","A",9.7,297,262,26.7,12.1,449151,2873685,"Faka Union Canal; W","Scout","","Collier","PSRP"," IB, IE, KyF ","George",NA,"",0,NA,NA,NA,NA,NA,"","Fern patch surrounded by saw grass. Overstory of cabbage palm and dead cypress. Understory: ferns, saw grass","","Courting/Mating","{5A972638-2A4F-4369-85FA-D52CA1CC1475}","","PSRP","","","","","","direct",2022-03-09,"2022-03-09 1200"
"320",-81.5079650564994,25.9811057519724,"BP02-09MAR22","COSWFL",2022,"1200","Adult","Male","A",11.1,339,291,34,15.4,449151,2873685,"Faka Union Canal; W","Scout","","Collier","PSRP"," IB, IE, KyF ","George",NA,"",0,NA,NA,NA,NA,NA,"","Fern patch surrounded by saw grass. Overstory of cabbage palm and dead cypress. Understory: ferns, saw grass","","Courting/Mating","{85947519-4994-4301-98C8-1E22E428AABE}","","PSRP","","","","","","direct",2022-03-09,"2022-03-09 1200"
"321",-81.6221991288814,26.0667638707448,"BP01-15MAR22","COSWFL",2022,"1122","Adult","Male","A",8.3,252,218,12.5,5.7,437766,2883220,"Rouge River Farms","Scout","","Collier","Six L's Agricultural Buffer"," IE, KyF ","Lulu",NA,"",100,NA,NA,NA,NA,NA,"","Para patch in a cypress dome","Another similar sized male escaped into a cypress tree","Coiled","{FB89507D-5617-4609-AEB7-7DC3669BD0E3}","","North","East","","","","","direct",2022-03-15,"2022-03-15 1122"
"322",-81.5227458351498,26.061924850543,"BP01-30MAR22","COSWFL",2022,"1037","Adult","Male","A",9.5,290,253,16.8,7.6,447709,2882934,"Faka Union Canal, 96 Ave","Scout","","Collier","PSRP"," IB, IE, KyF ","Stuart",NA,"",100,NA,NA,NA,NA,NA,"","Canal edge with maiden cane","Heard the snake slithering to escape, walked right past it on the way to Stuart ","","{F023B1ED-A6F9-4F29-806E-D562E14B141B}","","PSRP","South","","","","","direct",2022-03-30,"2022-03-30 1037"
"323",-81.5915703480669,26.0512723917853,"BP01-14NOV22","COSWFL",2022,"1238","Adult","Female","A",15.3,465,410,109.5,49.7,440825,2881495,"Belle Meade","Scout","","Collier","Six L's Agricultural Buffer"," IE, BH, TB ","Estilo",74,"",99,NA,NA,NA,NA,NA,"","","","Courting/Mating","{1634B74C-E78F-499D-9340-DE73F6A096FC}","YES","North","East","","","","","direct",2022-11-14,"2022-11-14 1238"
"324",-81.5195372661081,26.0168865504571,"BP01-16NOV22","COSWFL",2022,"1051","Adult","Female","A",10.9,332,295,40.2,18.3,448012,2877657,"122 Ave; E of Faka Union canal","Scout","","Collier","PSRP"," IB, BH, TB ","George",NA,"",50,NA,NA,NA,NA,NA,"","","","Basking","{84AD011F-422E-400B-B2A8-FEF6126826E6}","YES","PSRP","South","","","","","direct",2022-11-16,"2022-11-16 1051"
"325",-81.6214994394373,26.0642938069243,"BP01-23NOV22","COSWFL",2022,"1110","Adult","Female","A",16,489,430,130.2,59.1,437835,2882949,"Belle Meade","Scout","","Collier","Six L's Agricultural"," IE, BH, TB","Timmy",77,"",0,38.4000015258789,NA,30.2000007629395,36.5999984741211,NA,"","","","Basking","{EA305C35-780A-46AC-B84F-F9EFC90EE4FE}","YES","North","East","","","","","direct",2022-11-23,"2022-11-23 1110"
"326",-81.5169282742137,26.048763605532,"BP01-30NOV22","COSWFL",2022,"1233","Adult","Female","A",14.1,430,380,98.8,44.8,448291,2881185,"104 Ave; E of Faka Union canal","Scout","","Collier","PSRP"," IB, IE, BH","Stuart",57,"",100,NA,NA,NA,NA,NA,"","","","Shedding","{1181F20C-ED0B-4645-9995-4AC748A159A8}","YES","PSRP","South","Dion","","","","direct",2022-11-30,"2022-11-30 1233"
"327",-81.5891482369487,26.0266125738583,"BP01-01DEC22","COSWFL",2022,"1030","Adult","Female","A",15.1,460,405,107.6,48.8,441052,2878763,"Six L’s","Scout","","Collier","Six L's Agricultural"," IB, IE, BH","Thor",NA,"",5,NA,NA,NA,NA,NA,"","","","Basking","{AFC217CB-A466-4772-BBF0-E61E71FE80A7}","YES","North","East","","","","","direct",2022-12-01,"2022-12-01 1030"
"328",-81.6252841499005,26.0628976058403,"BP02-01DEC22","COSWFL",2022,"1246","Adult","Male","A",8.3,252,217,15.9,7.2,437468,2882799,"Six L’s","Scout","","Collier","Six L's Agricultural"," IB, IE, BH","Donnie",NA,"",NA,NA,NA,NA,NA,NA,"","","","Stretched Out","{7DD8C0F1-7A42-4E37-900C-43E91A8425A7}","","North","East","","","","","direct",2022-12-01,"2022-12-01 1246"
"329",-81.5033712666655,25.98942216704,"BP01-06DEC22","COSWFL",2022,"1113","Adult","Male","A",9.7,295,258,25.5,11.55,449618,2874609,"Faka Union Canal; E","Scout","","Collier","PSRP","IB, IE,BH, TB","Midas",NA,"",25,NA,NA,NA,NA,NA,"","","Shedding; found escaping to water near by larger female shed","Shedding","{90B0D08A-5B2B-4D47-8CDA-7613ED441553}","","PSRP","","","","","","direct",2022-12-06,"2022-12-06 1113"
"330",-81.5165171089504,25.9730444938027,"BP01-08DEC22","COSWFL",2022,"1137","Adult","Female","A",12.6,385,340,59.4,27,448294,2872800,"Faka Union Canal; W","Scout","","Collier","PSRP"," IB, IE, BH, TB","Hisstopher",NA,"",NA,NA,NA,NA,NA,NA,"","","","Stretched Out","{7AF00D9F-4AD5-4A48-B949-4260BDCF2802}","YES","PSRP","","","","","","direct",2022-12-08,"2022-12-08 1137"
"331",-81.5868475258397,26.0200095332353,"BP01-12DEC22","COSWFL",2022,"0230","Adult","Female","A",15.7,478,427,128.6,58.3,441285,2878026,"Belle Meade","Scout","","Collier","Six L's Agricultural Buffer"," IE, BH, TB","Ronin",65,"",5,NA,NA,NA,NA,NA,"","","","Stretched Out","{CB69FDAE-806D-4CAD-BA56-81D1A08EAC59}","YES","North","East","","","","","direct",2022-12-12,"2022-12-12 0230"
"332",-81.637375652767,26.0622775848996,"BP01-19DEC22","COSWFL",2022,"0130","Adult","Female","A",14.8,450,410,115.2,52.3,436243,2882736,"Six L’s","Scout","","Collier","Six L's Agricultural"," IB, IE, BH, TB","Zuko",NA,"",0,NA,NA,NA,NA,NA,"","","","Digesting","{F4BD1BAE-C750-4EAA-B9A9-CFF684E8E543}","","North","East","","","","","direct",2022-12-19,"2022-12-19 0130"
"333",-81.6736267581212,26.0524893489332,"BP01-20DEC22","COSWFL",2022,"0100","Adult","Female","A",14.6,444,394,106.5,48.3,432614,2881671,"","Scout","","Collier","Development"," IB, IE, BH, TB","Rogue 1",50,"",0,NA,NA,NA,NA,NA,"","","","Courting/Mating","{1452628E-D34B-45B6-81A7-10FD5E83A5A7}","YES","North","East","","","","","direct",2022-12-21,"2022-12-21 0100"
"334",-81.6465075764705,26.0471729572709,"BP01-21DEC22","COSWFL",2022,"1402","Adult","Female","A",8.6,262,231,16.6,7.6,435324,2881068,"Syngenta Agricultural","Scout","","Collier","Six L's Agricultural Buffer"," IE, TB, BH, AF","Franko",NA,"",0,NA,NA,NA,NA,NA,"","","","","{E9666944-C5F0-4D38-B79B-75432979C16F}","","North","East","","","","","indirect",2022-12-21,"2022-12-21 1402"
"335",-81.7331640331056,26.0613014662751,"BP01-27DEC22 ","COSWFL",2022,"1424","Adult","Female","A",11.2,340,300,58.2,26.4,426663,2882680,"N of Henderson Creek","Scout","","Collier","RBNERR"," IE, TB ","Eddie",30,"",0,NA,NA,NA,NA,NA,"","","","Stretched Out","{2F69E375-81B0-41D0-9556-1CE516F8DDAA}","YES","South","West","Charlie","","","","direct",2022-12-27,"2022-12-27 1424"
"336",-81.7552938360783,26.0621464029251,"BP01-02JAN23","COSWFL",2023,"1236","Adult","Male","A",6.8,208,187,7.9,3.6,424451,2882783,"Sand Hill Rookery Bay","Scout","","Collier","RBNERR"," IB, IE, BH, TB","Harriett",NA,"",NA,NA,NA,NA,NA,NA,"","","","Stretched Out","{EFBBD17C-518D-4195-89A1-AF00596C58AD}","","South","West","","","","","direct",2023-01-02,"2023-01-02 1236"
"337",-81.5215972606098,25.998794840416,"BP01-04JAN23","COSWFL",2023,"1142","Adult","Female","A",11,335,290,52.1,23.7,447798,2875655,"Faka Union Canal, 130 / 132 Ave","Scout","","Collier","PSRP"," IB, IE, TB, BH","Midas",38,"",NA,NA,NA,NA,NA,NA,"","","","","{85C36E33-C316-4E0F-9323-499883224D8B}","YES","PSRP","South","","","","","direct",2023-01-04,"2023-01-04 1142"
"338",-81.5876863575235,26.0179040660753,"BP01-05JAN23","COSWFL",2023,"1046","Adult","Female","A",15.2,464,413,124.1,56.3,441196,2877802,"Belle Meade","Scout","","Collier","Six L's Agricultural Buffer"," IB, IE, TB, BH","Ronin",72,"",0,NA,NA,NA,NA,NA,"","","","","{4ADB90D9-30F6-475B-B689-00FA39FF7A71}","YES","North","East","","","","","direct",2023-01-05,"2023-01-05 1046"
"339",-81.6403585565047,26.0067438091347,"BP02-05JAN23","COSWFL",2023,"1209","Adult","Female","A",15.5,473,423,108.9,49.4,439447,2877556,"Auto Ranch Rd","Scout","","Collier","RBNERR"," IB, IE, BH, TB","Ziggy",56,"",80,NA,NA,NA,NA,NA,"","","","Coiled","{1A2636C4-8ED8-444B-A800-9D169DA8E6F8}","YES","South","East","","","","","direct",2023-01-05,"2023-01-05 1209"
"340",-81.6442400815918,26.071708609432,"BP03-05JAN23","COSWFL",2023,"0215","Adult","Female","A",15.5,473,419,117.9,53.45,435566,2883786,"Belle Meade","Scout","","Collier","Belle Meade"," IB, IE, BH, TB","Jimi",60,"",85,NA,NA,NA,NA,NA,"","","","Basking","{11FE4DEA-0035-411D-BBDA-3A749E3FC077}","YES","North","East","Rogue 2","","","","direct",2023-01-05,"2023-01-05 0215"
"341",-81.5071184323717,26.0464343131224,"BP01-19JAN23","COSWFL",2023,"1217","Adult","Female","A",13.2,402,356,70,31.8,449271,2880925,"DeSoto Blvd, 104 Ave SE","Scout","","Collier","PSRP"," IB, IE, BH, TB","Abe",40,"",85,NA,NA,NA,NA,NA,"","","","Courting/Mating","{646847A4-1AD6-4F63-9D57-1677564A1F23}","YES","PSRP","South","","","","","direct",2023-01-19,"2023-01-19 1217"
"342",-81.5190836875006,26.0507714084949,"BP02-19JAN23","COSWFL",2023,"1245","Adult","Female","A",12.4,378,328,60,27.2,448009,2881414,"Faka Union Canal, 102 Ave","Scout","","Collier","PSRP","IB, IE, BH, TB","Stuart",47,"",NA,NA,NA,NA,NA,NA,"","","","Basking","{B05E61B5-BDB6-4C60-9822-9918D512097E}","YES","PSRP","South","","","","","direct",2023-01-19,"2023-01-19 1245"
"343",-81.6245802340471,26.0613170508189,"BP03-23JAN23","COSWFL",2023,"1217","Adult","Male","A",8.9,272,239,18.1,8.2,437525,2882624,"Rouge River Farms","Scout","","Collier","Six L's Agricultural"," IE, BH, TB","Donnie",NA,"",0,NA,NA,NA,NA,NA,"","","","Basking","{A663D323-DA8E-420E-A620-F12EA61499BE}","","North","East","","","","","direct",2023-01-23,"2023-01-23 1217"
"344",-81.6245802340471,26.0613170508189,"BP04-23JAN23","COSWFL",2023,"1217","Adult","Male","A",8.6,262,227,14.1,6.4,437525,2882624,"Rouge River farm","Scout","","Collier","Six L's Agricultural"," IE, BH, TB","Donnie",NA,"",NA,NA,NA,NA,NA,NA,"","","","Courting/Mating","{6B49569A-5AD3-4655-BEBA-DF56366D24A2}","","North","East","","","","","direct",2023-01-23,"2023-01-23 1217"
"345",-81.6245802340471,26.0613170508189,"BP05-23JAN23","COSWFL",2023,"1217","Adult","Male","A",8.1,246,214,14,6.4,437525,2882624,"Rouge River Farms","Scout","","Collier","Six L's Agricultural"," IE, BH, TB","Donnie",NA,"",0,NA,NA,NA,NA,NA,"","","","Courting/Mating","{CA421A74-2EF1-44DF-BB4A-6F81974AAC5E}","","North","East","","","","","direct",2023-01-23,"2023-01-23 1217"
"346",-81.624609712541,26.0613453543422,"BP06-23JAN23","COSWFL",2023,"1217","Adult","Female","A",14.9,455,417,128.7,58.4,437522,2882627,"Rouge River Farms","Scout","","Collier","Six L's Agricultural"," IE, TB, BH","Donnie",80,"",NA,NA,NA,NA,NA,NA,"","","","Courting/Mating","{C4634A15-2330-40EF-8A28-1011D0EFB266}","YES","North","East","","","","","direct",2023-01-23,"2023-01-23 1217"
